,_key,city,country,employees_on_linkedin,faxNumber,followers,founded,hq,image_url,industry,linkedin_id,naics,naicsText,name,overview,phoneNumber,postal,revenue,sic,sicText,size,specialites,state,street_1,street_2,type,updated,url,website
3992,003f1ab9-f1d8-4450-bf41-396a8a3c4414,Euclid,United States,,,3,,"21050 Euclid Ave, Euclid, Ohio, 44117-1546, United States",,,9618470,,,RASCAL HOUSE,"RASCAL HOUSE is a company based out of 21050 Euclid Ave, Euclid, Ohio, United States.",,44117-1546,,,,,,Ohio,21050 Euclid Ave,,,2016-04-21T21:17:39,www.linkedin.com/company/rascal-house,
3993,003f23c6-936a-4106-8d87-bece651c6692,,,,,3,2015.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAUeAAAAJGI2ZmU0Nzg4LWQ0OTctNDgzMi1iODIxLTM1NmQzZjZkNjFkNw.png,Marketing and Advertising,10067534,,,Dynamic Ventures in Media Ltd,"Dynamic Ventures in media Is an Advertising agency that specialises in the purchasing of premium display inventory through rich media, standard display, Video, Interstitial across desktop and mobile (with mobile redirect- to drive app downloads) or content based advertorials therefore driving high volumes of quality traffic to your website or to a specific landing page to drive acquisition.\r\n\r\nour goal is to enable brands to connect with consumers in a cost efficient and measurable manner; whilst allowing digital publishers\r\nthe opportunity to understand, control and maximize their earning potential.\r\n\r\nOur unique mixture of exclusive publisher partnerships allows us to re-aggregate audiences onto a single platform making it easier for brands to reach their consumers at scale.",,,,,,1-10 employees,,,,,,2016-04-22T11:21:54,www.linkedin.com/company/dynamic-ventures-in-media-ltd,http://www.dynamic-ventures.co.uk
3994,003f2c99-f14a-4593-8ab7-a75ac1f40a77,Los Angeles,United States,,,0,,"6500 Wilshire Blvd, Los Angeles, California, 90048-4920, United States",,Legal Services,4757204,,,Jack Levy Inc,"Jack Levy Inc is a Legal Services company located in 6500 Wilshire Blvd, Los Angeles, California, United States.",,90048-4920,,,,1-10 employees,,California,6500 Wilshire Blvd,,,2016-04-22T02:06:21,www.linkedin.com/company/jack-levy-inc,http://www.jacklevydesign.com
3995,003f2d46-b4b0-439d-a49e-c5f9b3b609cc,Orland,United States,,,0,,"1200 7th Ave, Orland, California, 95963-9536, United States",,"Leisure, Travel & Tourism",6747143,,,Highland Travel,"Highland Travel is a Leisure and Travel company located in 1200 7th Ave, Orland, California, United States.",,95963-9536,,,,1-10 employees,,California,1200 7th Ave,,,2016-04-22T00:07:59,www.linkedin.com/company/highland-travel,http://www.highlandtravel.ws
3996,003f3356-5e98-4998-ae42-50f21ad2b2e5,,Australia,,,0,,Australia,,,6975227,,,Premium collect,Premium collect is a company based out of Australia.,,,,,,,,,,,,2016-05-16T07:58:05,www.linkedin.com/company/premium-collect,http://premiumcollect.com.au
3997,003f3488-f3a9-41c1-80f3-da3c4a809986,Spring Valley,United States,,,0,,"2505 Folex Way, Spring Valley, California, 91978-2038, United States",,Package/Freight Delivery,3896143,,,Folex Co,"Folex Co is a Package/Freight Delivery company located in 2505 Folex Way, Spring Valley, California, United States.",,91978-2038,,,,1-10 employees,,California,2505 Folex Way,,,2016-04-23T12:38:02,www.linkedin.com/company/folex-co,http://www.folex.net
3998,003f3573-35db-4c94-890b-c6e712637094,Melbourne,United States,,,2,,"2820 Business Center Blvd, Melbourne, Florida, 32940-7103, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/2/005/09d/00e/3fdedf0.jpg,,4192477,,,Faith Fellowship Academy,"Faith Fellowship Academy is a company based out of 2820 Business Center Blvd, Melbourne, Florida, United States.",,32940-7103,,,,1-10 employees,,Florida,2820 Business Center Blvd,,,2016-04-21T20:14:36,www.linkedin.com/company/faith-fellowship-academy,http://www.ffacademy.org
3999,003f3b34-ca33-4766-bb42-c3ebd8f80344,Hoboken,United States,,,1,,"720 Monroe St Ste C210, Hoboken, New Jersey, 07030-6331, United States",,Performing Arts,4338597,,,Musica Mundana,"Musica Mundana is a Performing Arts company located in 720 Monroe St Ste C210, Hoboken, New Jersey, United States.",,07030-6331,,,,11-50 employees,,New Jersey,720 Monroe St Ste C210,,,2016-04-22T00:52:50,www.linkedin.com/company/musica-mundana,
4000,003f4c87-96b7-474c-90f1-aa469c3b7c71,Norwich,United Kingdom,,,0,,"Watton Rd, Norwich, NORFOLK, NR4 7TX, United Kingdom",,,8660538,,,LOUISE WILLGRASS TSUNAMI FUND,"LOUISE WILLGRASS TSUNAMI FUND is a company based out of Watton Rd, Norwich, NORFOLK, United Kingdom.",,NR4 7TX,,,,,,NORFOLK,Watton Rd,,,2016-04-21T15:16:34,www.linkedin.com/company/louise-willgrass-tsunami-fund,http://www.louisewillgrass.co.uk
4001,003f5186-9c9e-4f13-aab6-568f22a4b746,,,,,6,2014.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAIDAAAAJDgzNzc5ZDU0LTY3NDQtNDliMy05Zjk3LTk1ZGNmYmIzOTQ5OQ.png,Oil & Energy,10129371,,,SNTec Engenharia e Pesquisa,"A SNTec Engenharia e Pesquisa foi fundada em maio de 2014 com o objetivo de atuar nas áreas de engenharia naval e oceânica, civil e portuária.\r\n\r\nSomos uma Empresa de Base Tecnológica, incubada pelo CIETEC (Centro de Inovação, Empreendedorismo e Tecnologia) na Universidade de São Paulo. Oferecemos soluções inovadoras e flexíveis para o seu projeto, sempre embasadas no rigor teórico da Academia Científica.",,,,,,1-10 employees,"Projetos Navais, Projetos Estruturais",,,,Privately Held,2016-05-20T02:26:19,www.linkedin.com/company/sntec-engenharia-e-pesquisa,http://www.sntec.com.br
4002,003f5dd1-f147-400d-812f-d217839c30f7,Darra,Australia,,,1,,"31 Acanthus Street, Darra, Queensland, 4076, Australia",,,7706428,,,FenceCorp,,,4076,,,,,,Queensland,31 Acanthus Street,,,2016-04-21T06:41:02,www.linkedin.com/company/fencecorp,http://fencecorp.com.au
4003,003f5e23-848f-40fe-bb3d-91eeb8771320,New York City,United States,,,35,2010.0,"29 W 47th St, New York City, NY, 10036, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAANBAAAAJDBlODlkYWM2LWM0YTEtNGM4NC1hZDk0LWIxMmM0NjU3ZTMyMg.png,Luxury Goods & Jewelry,9426971,,,Diamond Source NYC,"Diamond Source. Can Get You the Jewelry of Your Dreams\r\nDiamond Source. has been the most trusted and relied upon diamond dealer in New York State. Locally owned and operated in New York, our Buy & Sell Gold Business takes great pride in the high quality of work and service that we provide to our customers on a daily basis for several years. Diamond Source . has the experience and ability to complete the perfect jewelry designer services in New York for you. Our skilled New York based engagement rings retailers are selected from a large pool of highly qualified applicants, so you know that these are the wedding bands specialists in New York City you can best trust.\r\n\r\nWith New York’s best watch store working on finding the best watch for you, you might have the perfect timepiece in a matter of minutes! You can be sure that at Diamond Source ., only the best diamond buyers in New York State will provide you with the highest quality diamond work. We also have the privilege of being the premier jeweler in all of New York County. So if you have any questions don’t be afraid to voice them because, our hardworking sell a diamond specialists are ready and willing to answer them.\r\n\r\nDiamond Source. is a trusted collection of New York diamonds specialists that can take on a large amount of clients, but is still small enough to provide a unique personal level of service. Because they are known for their helpful employees and quality customer service skills, Diamond Source. is the go to source for all your New York jeweler needs.\r\n\r\nWhen you’re looking for the best place to buy wedding bands in all of New York County, Diamond Source. is the only option! Call Diamond Source. (212) 730-5959 today!",,10036,,,,1-10 employees,"diamonds, jewelry, wedding rings, engagement rings, luxury watches",NY,29 W 47th St,,Public Company,2016-05-19T00:44:00,www.linkedin.com/company/diamond-source-nyc,http://www.diamondsourcenyc.com
4004,003f6011-1d8b-4c87-9604-48ea6b19a3aa,Houston,United States,,,1,,"413 Edgebrook Dr, Houston, Texas, 77034-2122, United States",,Real Estate,9037277,,,George Realty Co,"George Realty Co is a Real estate company located in 413 Edgebrook Dr, Houston, Texas, United States.",,77034-2122,,,,1-10 employees,,Texas,413 Edgebrook Dr,,,2016-04-24T20:38:53,www.linkedin.com/company/george-realty-co,http://www.cbgeorgerealty.com
4005,003f629d-34a3-4b4e-9fd1-9e6278de3ea6,Marietta,United States,,,3,2014.0,"211 Frasier Street SE, Marietta, GA, 30060, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAMeAAAAJDBjYjFiOGUyLTE5YjctNDI2NC1iODA3LTQ0ZGIzMWI3YzE5Mw.png,Accounting,9408024,,,Resolute CPA,"Resolute CPA & Advisory Services, PC is a tax and accounting practice specializing in small business accounting, tax services, and accounting software selection and implementation. We focus on long-term relationships and perform year-round financial analysis for our clients to help them identify sustainable sources of revenue.\r\n\r\nWe aid business development by training and collaborating with our clients’ in-house staff and, in some cases, serve as the in-house staff to achieve the following:\r\n\r\n•\tPrepare and file taxes to maximize your after tax cash flow\r\n•\tReconcile daily sales with bank deposits\r\n•\tProcess accounts payable and accounts receivable\r\n•\tImplement sound payroll solutions\r\n•\tPrepare periodic reports for performance monitoring.\r\n•\tIdentify and implement cutting-edge accounting software designed to save your business time and money\r\n•\tPerform financial analysis to tap into unique, sustainable revenue sources that will allow your business to grow\r\n\r\nSmall business with big dreams? Resolute CPA will help you grow by saving you time and money with our accounting solutions, and helping you secure new revenue sources through financial planning.",,30060,,,,1-10 employees,"small business accounting, tax accounting, tax preparation, tax returns, bookkeeping, payroll services, accounts payable, accounts receivable, business strategy, invoice processing, financial planning, cash flow forecasting, accounting software, small business taxes",GA,211 Frasier Street SE,,Privately Held,2016-05-18T02:11:37,www.linkedin.com/company/resolute-cpa,http://resolutecpa.com
4006,003f6976-c19b-4554-8a40-9853f8e8059b,Borehamwood,United Kingdom,,,1,,"35 Tempsford Ave, Borehamwood, WD6 2PD, United Kingdom",,"Leisure, Travel & Tourism",6735790,,,THE PHILANTHROPY CLUB LIMITED,"THE PHILANTHROPY CLUB LIMITED is a leisure and travel company based out of 35 Tempsford Ave, Borehamwood, United Kingdom.",,WD6 2PD,,,,,,,35 Tempsford Ave,,,2016-04-21T12:41:06,www.linkedin.com/company/the-philanthropy-club-limited,
4007,003f6a5d-04a1-48c0-89b5-cd2a19f3431b,,,,,0,,"20 WATFORD HEATH WATFORD, WD1 4EU",,,8404395,,,BARKERIT LIMITED,,,WD1 4EU,,,,,,,20 WATFORD HEATH WATFORD,,,2016-04-22T16:56:16,www.linkedin.com/company/barkerit-limited,
4008,003f6d8c-7b9a-47df-be67-b59a78033eeb,Næstved,Denmark,,,261,1947.0,"Industrivej 22, Naestved, 4700, Denmark",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAPaAAAAJGE3OWU4NTUwLWQ4MWUtNGM1Ni05Zjc2LTk0ZGQzY2ZmOGNjMQ.png,Mechanical or Industrial Engineering,10231925,,,Novenco Marine & Offshore,"With close to 70 years of experience, Novenco Marine and Offshore is one of the largest high-quality heating, ventilation, air-conditioning and refrigeration system suppliers to the marine and offshore industry. \r\n\r\nWith production facilities in China and a manufacturing collaborator in Europe, we handle a great part of the HVAC/R equipment ourselves - also if custom-made products are needed. We handle the project management and the detailed HVAC/R design including heat load, pressure drop and sound level calculations. We make all drawings as 2D or 3D drawings and handle required installation drawings for turnkey projects.\r\n\r\nNovenco Marine & Offshore’s history dates back to 1947 and is currently represented with offices in five countries combined with a broad network of agents in 18 countries, ensuring that we can offer a local service in the key ship and offshore building regions all over the world.",,4700,,,,201-500 employees,,,Industrivej 22,,Privately Held,2016-05-16T12:28:46,www.linkedin.com/company/novenco-marine-&-offshore,http://www.novenco-marine.com
4009,003f6dcb-507d-421f-93ab-63ea78c3069c,,,,,12,2014.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/5/005/0a3/2f6/1b0fcfc.png,Wine and Spirits,4830078,,,Castle Wines Online Ltd,"A new online wine business. We offer an aspirational yet affordable range of wines with a point of difference. Quality is our number one proirity backed up with a friendly, personal and flexible approach. We stock around 450 wines with additional 'bin ends' \r\n\r\nWe supply to the on trade and independants too, offering a full sales and marketing package.\r\n\r\nWe feature a great range of organic, gluten free and sulphate free wines for those customers finding difficulty sourcing these products.",,,,,,Myself Only,,,,,Privately Held,2016-04-22T12:16:50,www.linkedin.com/company/castle-wines-online-ltd,http://www.castlewinesonline.co.uk
4010,003f70bf-e382-40bd-9737-a9500aa5cba7,City of London,United Kingdom,,,0,,"3 ANGLESEA MEWS WOOLWICH, LONDON, SE18 6ER, United Kingdom",,Commercial Real Estate,9009714,,,LAND AND GENERAL INVESTMENTS LIMITED,"LAND AND GENERAL INVESTMENTS LIMITED is a commercial real estate company based out of 3 ANGLESEA MEWS WOOLWICH, LONDON, United Kingdom.",,SE18 6ER,,,,,,,3 ANGLESEA MEWS WOOLWICH,,,2016-04-21T16:06:05,www.linkedin.com/company/land-and-general-investments-limited,
4011,003f7195-a7a1-4f31-a008-e197fd7c146c,Huddersfield,United Kingdom,,,0,,"31A WOODS AVENUE MARSDEN, HUDDERSFIELD, HD7 6JX, United Kingdom",,Music,6726012,,,MONKEY LIGHTING LIMITED,"MONKEY LIGHTING LIMITED is a music company based out of 31A WOODS AVENUE MARSDEN, HUDDERSFIELD, United Kingdom.",,HD7 6JX,,,,,,,31A WOODS AVENUE MARSDEN,,,2016-04-21T12:57:56,www.linkedin.com/company/monkey-lighting-limited,
4012,003f7328-5ab2-421d-b338-598b8f63ac7a,Germantown,United States,,,0,,"9000 Poplar Ave, Germantown, Tennessee, 38138-7804, United States",,Information Technology and Services,6566450,,,Industrial Process Control,"Industrial Process Control is an information technology and services company based out of 9000 Poplar Ave, Germantown, Tennessee, United States.",,38138-7804,,,,,,Tennessee,9000 Poplar Ave,,,2016-04-22T02:33:26,www.linkedin.com/company/industrial-process-control,
4013,003f7554-0e4c-4cb6-a7e5-5a6b2eea3653,Palm Beach Gardens,United States,,,0,,"4080 Catalpha Ave, Palm Beach Gardens, Florida, 33410-2138, United States",,Construction,4477442,,,Mark Kovac,"Mark Kovac is a Construction company located in 4080 Catalpha Ave, Palm Beach Gardens, Florida, United States.",,33410-2138,,,,1-10 employees,,Florida,4080 Catalpha Ave,,,2016-04-21T17:56:20,www.linkedin.com/company/mark-kovac,
4014,003f76ef-59e1-40ad-8041-a02b0404075c,Apeldoorn,Netherlands,,,5,2015.0,"Klompstraat 11, Apeldoorn, Gelderland, 7311 CP, Netherlands",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAALRAAAAJDQ3OTdlNmIyLTU5MzMtNDcwMy1iMTE5LTYxYjNiNjA3NDU0Yg.png,Automotive,9444587,,,Washeco,"WashEco is een toonaangevende en milieubewuste leverancier in hoogwaardige reinigingschemie.\r\n\r\nEr is continu behoefte aan verbetering en innovatie. hier stapt WashEco in met het introduceren van Drywash als alternatief voor het traditionele \r\n´auto wassen met water en sop´. Uiteraard handelen wij altijd vanuit onze onmisbare kernwaarden: Efficiënt, kwaliteit en milieu.\r\n\r\nEfficient\r\nMet Drywash wordt het proces om uw auto of motor te wassen niet alleen versneld, maar het bespaart ook geld. U bespaart naast water ook inspanning, zo kan u sneller genieten van uw mooi gepoetste voertuig.\r\n\r\nKwaliteit\r\nOnze producten zijn in bezit van de kwaliteitseisen volgens de normen van de luchtvaart. Deze producten zijn voorloper op het gebied van reinigingschemie en worden gebruikt in de luchtvaart. Om deze reden zijn de producten uitvoerig getest en worden ze gefabriceerd volgens de laatste ISO normen.\r\n\r\nMilieu\r\nAlle producten van WashEco zijn biologisch afbreekbaar. Er is geen sprake van verspilling, wegens geen gebruik van water en/of zeep en andere chemische reinigingsmiddelen. Een directe bijdrage aan minder vervuiling in het grondwater en milieubewuster handelen!",,7311 CP,,,,Myself Only,"Innovatie, Reinigingschemie, Automotive",Gelderland,Klompstraat 11,,Sole Proprietorship,2016-05-16T22:21:31,www.linkedin.com/company/washeco,http://www.washeco.nl
4015,003f780b-70c4-42e0-b52d-3bfcafd24064,Omaha,United States,,,2,,"2912 S 84th St B, Omaha, Nebraska, 68124-3213, United States",,Retail,4142313,,,Krypton Comics,"Krypton Comics is a Retail company located in 2912 S 84th St B, Omaha, Nebraska, United States.",,68124-3213,,,,11-50 employees,,Nebraska,2912 S 84th St B,,,2016-04-21T18:49:48,www.linkedin.com/company/krypton-comics,http://www.kryptoncomicsomaha.com
4016,003f7f17-b191-4d89-992f-84c0d88858e4,Hounslow,United Kingdom,,,0,,"166 Wellington Rd S, Hounslow, TW4 5JH, United Kingdom",,Motion Pictures and Film,8353986,,,THE SPECIAL PLACE LIMITED,"THE SPECIAL PLACE LIMITED is a Motion Pictures and Film company located in 166 Wellington Rd S, Hounslow, United Kingdom.",,TW4 5JH,,,,1-10 employees,,,166 Wellington Rd S,,,2016-04-21T16:12:17,www.linkedin.com/company/the-special-place-limited,
4017,003f817e-ff22-46ce-9e42-b83fee2ee920,Rocky Mount,United States,,,2,,"390 S Main St, Rocky Mount, Virginia, 24151-1711, United States",,Information Technology and Services,8606911,,,Carilion Internal Medicine,"Carilion Internal Medicine is an Information Technology and Services company located in 390 S Main St, Rocky Mount, Virginia, United States.",,24151-1711,,,,1-10 employees,,Virginia,390 S Main St,,,2016-04-21T23:51:44,www.linkedin.com/company/carilion-internal-medicine,
4018,003f89b1-1fa5-4c0e-ab0c-50d167a46c00,St. Louis,United States,,,3,,"12521 Olive Blvd, Saint Louis, Missouri, 63141-6311, United States",,Government Relations,5924548,,,KOBE Steak House Of Japan,"KOBE Steak House Of Japan is a Government Relations company located in 12521 Olive Blvd, Saint Louis, Missouri, United States.",,63141-6311,,,,1-10 employees,,Missouri,12521 Olive Blvd,,,2016-04-22T00:42:59,www.linkedin.com/company/kobe-steak-house-of-japan,http://www.kobesteakhouse.us
4019,003f8d83-4ddf-43dc-9d07-75b1c07496d2,City of London,United Kingdom,,,1,2016.0,"369 Regents Park Road, Finchley, London, N3 1DE, United Kingdom",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAiJAAAAJGU1NTI1OWU4LTFlNzAtNGQxNi04YzkyLTNiZjFlNTUxM2IzMg.png,Real Estate,10575132,,,Krish Estates LTD,"Krish Estates is a family run independent estate agents specialising in sales and lettings of real estate surrounding London. Krish Estates aim to make the selling, buying and renting process as pleasant and stress free as possible in the informative, personable and professional service we provide seven days a week.",,N3 1DE,,,,1-10 employees,"Sales, Lettings, Management",,369 Regents Park Road,Finchley,Self Owned,2016-05-20T08:43:55,www.linkedin.com/company/krish-estates-ltd,http://www.krishestates.com
4020,003f9dbb-9048-49b1-86ab-fd2c9dd75ca1,City of London,United Kingdom,,,24,2015.0,"2 Eaton Gate, London, London, SW1W 9BJ, United Kingdom",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAS8AAAAJDAwYTFkYWQ4LWZlN2QtNGYyYS1hNTkwLWZjYmYwOWQ1MjQ3Mg.png,Maritime,9506860,,,Hawk Yachts Ltd.,"THE GREAT EXPLORERS\r\n\r\nHAWK YACHTS is a new company in yacht design. Decades of experience in numerous industries, experienced captains, expedition leaders, naval architects, engineers, designers, project managers, tourism and hotel specialists, talents in all envolved disciplines teamed up, joined by the vision to develop and build the most versatile yachts ever devoped, however never loosing the focus on beauty.\r\n\r\nIts first project is SEA HAWK, a 103m, 6,500gt yacht design with Monaco beauty combined with the sea-worthy capabilities to reach the most remote and inaccessible areas of the world’s oceans. This unique yacht provides the owner with Polar Ice Class 6 classification, capable breaking through 80cm of new ice and a design allowing tropical cruising, giving, for example, access to 2,000nm of Amazon exploration. Sea Hawk gives 12,000nm range with over three months storage capacity.\r\n\r\nTHE MARKET\r\n\r\nThere is a great interest at this time in expedition cruising with an increasing number of vessels claiming the ground but the current fleet of the world’s superyachts falls short of the ability for true world-wide exploration and adventure. Many yachts lack the sea-worthy capability to do much more than cruise the Mediterranean and offer the owner the occasional fair weather voyage to the Caribbean. There are converted trawlers, of course, but these lack the port status and comfort of a superyacht; then there are the new trawler designs that lack both port looks and sea-worthiness for true exploration.\r\n\r\nTHE VISION\r\n\r\nThe ability to cruise the world in total safety and luxury. We ask the question – Why limit yourself? This vision is at the core of this “ocean-up” build, incorporating over 35 features, allowing safe voyaging in extreme conditions but at the same time never losing focus that this is a superyacht design.",,SW1W 9BJ,,,,1-10 employees,"Yacht Development, Explorer Yachts",London,2 Eaton Gate,,Public Company,2016-04-21T11:43:32,www.linkedin.com/company/hawk-yachts-ltd-,http://www.hawkyachts.com
4021,003f9f1a-224c-4327-8c10-e9fa51e8458a,Ra'anana,Israel,,,4,1992.0,"1 Hamasger St., Ra'anana, Israel",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAS_AAAAJGJlODRmZTU4LTY1ZDgtNGZkYy1hNzdiLWFmMThkMmEzMWQzYw.png,Management Consulting,10397031,,,Maagalim Ve Anashim,"Maagalim Ve Anashim specializes in developing infrastructures for performance improvement, education and instruction for leading companies, organizations and industries.\r\nMaagalim Ve Anashim also gives knowledge and information management solutions including educational development from basis.\r\nOur company's team creates an integrated solution including 3 main components:\r\n- Content management\r\n- Methodology\r\n- Corporate Culture\r\nThe company gives a unique solution and assures an optimized response in perfect compliance with the customer demands and requests.\r\nThe company works with a variety of diverse methodological and advanced tools.\r\nWe believe in offering a professional, fast and high quality response, while maintaining a close and personal relationship with our clients.",,,,,,11-50 employees,,,1 Hamasger St.,,Privately Held,2016-04-25T01:52:59,www.linkedin.com/company/maagalim-ve-anashim,http://www.maagalim.co.il
4022,003f9fa7-566a-4cbe-86f2-866ac2d6acc1,Emerson,United States,,,0,,"504 Edwards St, Emerson, Iowa, 51533-0000, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/2/005/09d/011/11bcc8a.png,Construction,4123567,,,Stephens Home Improvements,"Stephens Home Improvements is a Construction company located in 504 Edwards St, Emerson, Iowa, United States.",,51533-0000,,,,1-10 employees,,Iowa,504 Edwards St,,,2016-04-21T18:51:05,www.linkedin.com/company/stephens-home-improvements,http://www.callstevens.com
4023,003fade9-af79-469c-bf83-4563f5d61f7c,Erwin,United States,,,1,,"100 N Main Ave, Erwin, Tennessee, 37650-1266, United States",,Construction,8297342,,,Unicoi County Highway Dept,"Unicoi County Highway Dept is a Construction company located in 100 N Main Ave, Erwin, Tennessee, United States.",,37650-1266,,,,1-10 employees,,Tennessee,100 N Main Ave,,,2016-04-22T03:00:25,www.linkedin.com/company/unicoi-county-highway-dept,http://www.unicoicountytn.gov
4024,003fb255-79dd-48b7-9ff7-c27b8494bfce,Quemado,United States,,,0,,"Po Box B, Quemado, Texas, 78877-0000, United States",,Religious Institutions,4662326,,,Quemado First Baptist Church,"Quemado First Baptist Church is a Religious Institutions company located in Po Box B, Quemado, Texas, United States.",,78877-0000,,,,1-10 employees,,Texas,Po Box B,,,2016-04-24T03:22:05,www.linkedin.com/company/quemado-first-baptist-church,
4025,003fb2fc-fe52-4599-a059-ee081870d1de,,,,,1,,,,,10137960,,,Edelstoff Verlagsges. mbH,,,,,,,,,,,,,2016-04-22T14:19:28,www.linkedin.com/company/edelstoff-verlagsges.-mbh,
4026,003fb5db-2e6c-473f-b5ae-219b2c2b1486,Tampa,United States,,,4,,"7004 Sheldon Rd, Tampa, Florida, 33615-2305, United States",,Medical Devices,5420632,,,Four Hands Dental Laboratory,"Four Hands Dental Laboratory is a medical device company based out of 7004 Sheldon Rd, Tampa, Florida, United States.",,33615-2305,,,,,,Florida,7004 Sheldon Rd,,,2016-04-21T15:50:55,www.linkedin.com/company/four-hands-dental-laboratory,
4027,003fb8bf-6d43-4ec5-9488-d6dd43d1c419,Knoxville,United States,,,1,,"5424 Kesterbrooke Blvd, Knoxville, Tennessee, 37918-9003, United States",,Entertainment,8954578,,,Dutch Angle,"Dutch Angle is an Entertainment company located in 5424 Kesterbrooke Blvd, Knoxville, Tennessee, United States.",,37918-9003,,,,1-10 employees,,Tennessee,5424 Kesterbrooke Blvd,,,2016-04-24T01:20:39,www.linkedin.com/company/dutch-angle,
4028,003fba1b-2ba2-42df-b10c-073b8b0e365f,Welwyn Garden City,United Kingdom,,,0,,"UNIT 5 SUTHERLAND COURT BROWNFIELDS INDUSTRIAL ESTATE, WELWYN GARDEN CITY, HERTFORDSHIRE, AL7 1BJ, United Kingdom",,Hospitality,5884822,,,OUT AND ABOUT CATERING LIMITED,"OUT AND ABOUT CATERING LIMITED is a Hospitality company located in UNIT 5 SUTHERLAND COURT BROWNFIELDS INDUSTRIAL ESTATE, WELWYN GARDEN CITY, HERTFORDSHIRE, United Kingdom.",,AL7 1BJ,,,,1-10 employees,,HERTFORDSHIRE,UNIT 5 SUTHERLAND COURT BROWNFIELDS INDUSTRIAL ESTATE,,,2016-04-21T11:13:15,www.linkedin.com/company/out-and-about-catering-limited,
4029,003fbcf3-d3c7-4a9b-b15b-09cea640ce3b,New York,United States,,,1,,"175 5th Ave Ste 2350, New York, New York, 10010-7703, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/3/005/09d/019/3248466.jpg,Graphic Design,4540253,,,Design Promotions,"Design Promotions is a Graphic Design company located in 175 5th Ave Ste 2350, New York, New York, United States.",,10010-7703,,,,1-10 employees,,New York,175 5th Ave Ste 2350,,,2016-04-21T14:32:12,www.linkedin.com/company/design-promotions,http://design-promotions.com
4030,003fbd18-42ff-411d-96ea-b0780558bacc,Fountain Valley,United States,,,2,,"16260 Rainier St, Fountain Valley, California, 92708-1752, United States",,Public Safety,5944531,,,One Stop Beauty Supply,"One Stop Beauty Supply is a public safety company based out of 16260 Rainier St, Fountain Valley, California, United States.",,92708-1752,,,,,,California,16260 Rainier St,,,2016-04-21T16:33:16,www.linkedin.com/company/one-stop-beauty-supply,
4031,003fbed2-7aca-4788-a493-128f2b59b906,Novelty,United States,,,0,,"7634 Kinsman Rd, Novelty, Ohio, 44072-9518, United States",,Newspapers,3939434,,,Newstips Inc,"Newstips Inc is a Newspapers company located in 7634 Kinsman Rd, Novelty, Ohio, United States.",,44072-9518,,,,1-10 employees,,Ohio,7634 Kinsman Rd,,,2016-04-21T21:33:36,www.linkedin.com/company/newstips-inc,http://www.newstips.com
4032,003fc1dd-20ac-436e-85cf-2489919d0aac,SOLIHULL,,,,4,,"MEADOWSIDE THE COMMON, EARLSWOOD, SOLIHULL, WEST MIDLANDS, B94 5SQ",,Construction,9138377,,,CENTRAL MARBLE LIMITED,CENTRAL MARBLE LIMITED is a construction company.,,B94 5SQ,,,,1-10 employees,,WEST MIDLANDS,"MEADOWSIDE THE COMMON, EARLSWOOD",,,2016-04-22T11:36:51,www.linkedin.com/company/central-marble-limited,http://www.centralmarbleproducts.com/faqs.html
4033,003fc8d9-db28-44f4-96e0-64c9fb898430,Lewisville,United States,,,0,,"1317 Colby Dr, Lewisville, Texas, 75067-5560, United States",,Hospital & Health Care,4377652,,,Timothy J Robinson,"Timothy J Robinson is a Hospital and Health Care company located in 1317 Colby Dr, Lewisville, Texas, United States.",,75067-5560,,,,11-50 employees,,Texas,1317 Colby Dr,,,2016-04-22T01:17:47,www.linkedin.com/company/timothy-j-robinson,http://timothyjrobinson.blogspot.in
4034,003fce7c-f3b3-492e-b327-eb6af136fb3f,Pittsfield,United States,,,0,,"75 North St # 360, Pittsfield, Massachusetts, 01201-5153, United States",,Legal Services,6209005,,,Downtown Pittsfield Inc,"Downtown Pittsfield Inc is a Museums and Institutions company located in 75 North St # 360, Pittsfield, Massachusetts, United States.",,01201-5153,,,,,,Massachusetts,75 North St # 360,,,2016-04-22T06:49:48,www.linkedin.com/company/downtown-pittsfield-inc,http://www.downtownpittsfield.com
